user,mac,staylength
30976,29415,77
31289,32661,77
31681,32496,77
31948,52418,77
32395,16501,77
34191,865,77
34356,30299,77
34950,18096,77
35710,31162,77
36103,51020,77
36357,22030,77
36403,44285,77
201,27968,76
1244,36900,76
1479,53308,76
1580,13582,76
2323,11234,76
2952,52597,76
3288,61366,76
3289,56219,76
3662,9951,76
4042,948,76
4163,3752,76
4599,23499,76
5222,45230,76
5615,11130,76
5643,36783,76
5711,33512,76
7068,32311,76
7280,20046,76
8160,19393,76
8368,40242,76
8700,51801,76
8781,9039,76
8798,17030,76
9558,30948,76
9677,41797,76
9804,19293,76
10035,20415,76
10184,36700,76
10282,24843,76
10344,24295,76
10579,29632,76
10606,63224,76
10767,59995,76
12409,57449,76
12551,4399,76
13784,18604,76
13932,17411,76
15843,55551,76
16521,6683,76
16969,57395,76
17073,19345,76
17744,14306,76
18394,26316,76
18685,4940,76
19091,19957,76
19364,25664,76
20031,7735,76
20391,26272,76
21309,1340,76
21421,53420,76
21684,24283,76
22031,24755,76
22300,27325,76
22338,27688,76
23893,51635,76
24373,43381,76
24715,2544,76
25653,59410,76
25703,40957,76
26859,20493,76
26871,27544,76
27433,62502,76
27704,14927,76
28776,43851,76
29332,23625,76
29845,29541,76
30141,29732,76
30578,47664,76
31040,63174,76
31055,59534,76
31154,55017,76
31197,25697,76
31349,33816,76
31582,23925,76
31675,27816,76
32260,30860,76
32361,42378,76
32951,20842,76
33392,47483,76
33778,8327,76
34191,48479,76
35463,34686,76
36082,16986,76
972,36559,75
1381,47682,75
1659,35547,75
1873,14277,75
2136,54251,75
2238,41116,75
3142,16354,75
3259,61141,75
3330,44731,75
3778,8351,75
4537,41850,75
4601,43050,75
4885,6978,75
5063,50546,75
5611,25079,75
5845,2614,75
6071,22748,75
6112,8577,75
6906,42434,75
6928,4156,75
7583,18501,75
7627,41963,75
8008,18262,75
9313,62769,75
9343,18364,75
9842,37388,75
9897,8216,75
11184,37092,75
12094,43128,75
12432,3176,75
12481,56388,75
13248,41539,75
13682,12664,75
13939,9727,75
14120,18993,75
14564,6222,75
15303,61320,75
15658,10917,75
15896,32258,75
16025,14980,75
16265,1392,75
16281,17617,75
16719,20187,75
19235,46535,75
20124,10676,75
20331,1700,75
20437,41222,75
20647,37563,75
20721,4713,75
21382,46281,75
21494,26937,75
21535,63226,75
22286,20028,75
22420,21172,75
23089,54852,75
23227,7708,75
24447,20566,75
25643,13214,75
25857,46605,75
26402,14310,75
26685,50130,75
27591,11232,75
27945,44433,75
27998,37517,75
28040,53459,75
29459,53022,75
29536,22874,75
30068,44496,75
30411,1676,75
30510,36361,75
30817,55183,75
32447,14331,75
32757,36255,75
33347,36108,75
34762,43812,75
34934,17574,75
35301,28070,75
36411,23198,75
36652,16226,75
37060,40093,75
37388,59403,75
302,13569,74
490,6041,74
1271,46783,74
2475,11315,74
2535,12451,74
4575,29673,74
4798,47743,74
5462,58831,74
5780,39368,74
5815,38800,74
6228,43946,74
6253,52534,74
6636,32003,74
7205,26973,74
8239,62715,74
8381,8384,74
8399,2980,74
8974,27040,74
9475,17129,74
9553,62236,74
9694,25661,74
9916,12609,74
10759,62765,74
11499,48491,74
11526,714,74
11986,5930,74
13336,49652,74
14299,33261,74
14320,1470,74
14564,62365,74
15114,33508,74
15661,56112,74
15769,42656,74
16299,10087,74
17171,23323,74
17824,20009,74
17979,36256,74
18182,42745,74
18249,36816,74
19204,12349,74
19572,17542,74
19690,3719,74
19824,45298,74
20052,55688,74
20323,10518,74
20531,10453,74
20635,4091,74
20704,49803,74
20750,49539,74
21726,60681,74
21983,24452,74
22366,25311,74
22691,62434,74
23040,18946,74
23125,16090,74
23566,31113,74
24447,37937,74
24526,602,74
25047,41464,74
25739,32130,74
26056,20276,74
26355,23995,74
27555,30127,74
28307,37170,74
28350,57953,74
29962,45,74
30125,12603,74
30462,8530,74
30462,46310,74
30507,57538,74
30515,7643,74
30758,33858,74
30781,58746,74
31778,54095,74
32028,26834,74
32195,14614,74
32524,36463,74
33093,57660,74
33217,7445,74
33723,28732,74
34674,31436,74
34700,42505,74
35018,33448,74
35814,44608,74
36612,55703,74
37062,13148,74
37235,32591,74
37244,20141,74
37273,7539,74
25,25277,73
1013,6156,73
3371,38259,73
3578,57964,73
3698,47264,73
3891,39280,73
3994,42081,73
4044,6027,73
5274,25395,73
5277,56981,73
6281,5776,73
6625,26917,73
6672,22029,73
8141,26882,73
8415,23657,73
8428,61021,73
9078,27213,73
9124,14235,73
9321,10681,73
9390,17447,73
9594,24385,73
10596,33748,73
11174,42539,73
11432,57977,73
11940,890,73
13321,55834,73
13554,26121,73
14332,4917,73
14900,20499,73
15268,43681,73
15383,17549,73
15506,45792,73
17242,25112,73
17566,46402,73
18541,2596,73
18979,2629,73
19040,62129,73
19709,23214,73
20065,46629,73
20108,9225,73
20210,32887,73
20274,61160,73
20432,28743,73
20432,48908,73
20588,38844,73
20716,31837,73
21277,2461,73
22004,44889,73
23704,40569,73
24356,26625,73
24517,49995,73
24572,59084,73
24619,49903,73
25158,42975,73
25211,31959,73
25842,337,73
26403,36548,73
26733,62551,73
26878,14113,73
27017,2094,73
27168,21622,73
27480,5536,73
27891,47850,73
28532,27820,73
29699,20927,73
30112,50618,73
31258,22592,73
31675,57733,73
32931,11188,73
33867,19101,73
34126,47901,73
34168,23802,73
34574,36453,73
34711,3084,73
35383,3634,73
35506,7202,73
35815,47966,73
36522,29842,73
37070,13191,73
49,33907,72
54,59753,72
509,7569,72
1178,59088,72
1986,14218,72
2519,6163,72
2895,16821,72
2980,25827,72
3288,35681,72
3535,16600,72
4994,17144,72
5201,55576,72
5229,26786,72
5893,2399,72
5900,20135,72
6330,14739,72
6455,14517,72
7060,59320,72
7631,38514,72
7675,39229,72
8012,1520,72
9495,4102,72
10532,55278,72
10706,17016,72
11316,10009,72
12060,14647,72
12532,37518,72
13053,22482,72
13327,37429,72
13398,59239,72
13684,42987,72
13998,30296,72
15020,44314,72
15212,23877,72
16629,38958,72
17662,46831,72
17816,44521,72
17892,40658,72
18242,10370,72
18340,4414,72
18451,8332,72
18516,8007,72
18904,46030,72
19285,30425,72
19314,24778,72
20046,57639,72
20065,4798,72
20255,40988,72
22622,53343,72
22699,44594,72
22909,54371,72
23097,27474,72
23284,30111,72
23449,55249,72
25894,21952,72
26862,52162,72
27157,48966,72
27225,27018,72
28139,6714,72
28315,26467,72
28772,30654,72
28838,58073,72
29156,53525,72
29207,3505,72
29810,7001,72
29839,3637,72
29875,10672,72
30189,11543,72
30284,48478,72
30352,44473,72
31387,37107,72
31432,60322,72
32580,58055,72
32823,58282,72
33550,61594,72
33574,17655,72
33952,37947,72
34291,22036,72
36232,36875,72
36293,56675,72
37266,11334,72
1094,19151,71
1496,35148,71
1973,57105,71
2846,24090,71
3374,44001,71
4215,28975,71
5023,35927,71
5866,42523,71
5999,59325,71
6295,820,71
6681,19784,71
7695,39397,71
8766,19053,71
9584,18477,71
10532,9785,71
10915,54773,71
13074,43510,71
13178,21127,71
13194,52049,71
13599,39546,71
13985,52902,71
14076,34309,71
14539,42320,71
14539,59131,71
14544,48220,71
14955,27247,71
15086,35421,71
15172,57422,71
16024,22702,71
16344,12083,71
16583,39131,71
17848,40761,71
18031,46718,71
19000,62714,71
19744,45678,71
20538,24584,71
20750,55398,71
21282,6508,71
21553,27710,71
21815,30989,71
22366,25902,71
22653,49384,71
22691,17428,71
22978,18806,71
24130,62423,71
24412,57337,71
24490,59974,71
24629,233,71
24664,60324,71
24843,20977,71
25260,8269,71
26117,18982,71
26228,58123,71
26646,29489,71
27079,45023,71
27306,52867,71
27815,5319,71
27878,14265,71
28043,13229,71
28268,55907,71
28919,31543,71
29308,51172,71
30015,28301,71
30133,51980,71
31090,58324,71
31291,60190,71
32074,24833,71
32084,25919,71
32667,35662,71
32880,56509,71
33469,26304,71
33658,8392,71
33693,50102,71
34059,49340,71
34152,57565,71
34303,17130,71
34489,43515,71
34630,52249,71
34634,48755,71
35430,48811,71
35577,36013,71
35715,45381,71
36489,27829,71
36811,51459,71
44,24335,70
150,45904,70
347,16631,70
568,61171,70
1070,32717,70
1724,63343,70
2028,36259,70
2668,20881,70
3251,3329,70
3657,51188,70
4821,37997,70
5230,45664,70
5480,51779,70
5684,9134,70
5783,46956,70
6541,27378,70
6865,59529,70
7073,1843,70
7185,49588,70
7629,52368,70
7897,47376,70
8327,26298,70
8705,16604,70
8974,9738,70
9097,5145,70
9271,54002,70
9672,2560,70
9717,30196,70
10384,40999,70
11061,51042,70
11607,37161,70
11743,30804,70
11789,4582,70
11868,48183,70
12529,28794,70
12740,37896,70
12765,40766,70
12785,63305,70
13017,53674,70
14015,55685,70
14557,39338,70
14587,25359,70
14634,41569,70
14851,53487,70
14895,19146,70
15796,17829,70
16496,14030,70
16662,32866,70
16910,38159,70
17379,2754,70
17683,51551,70
17746,29464,70
17877,25302,70
17888,36340,70
18555,27918,70
19212,59002,70
19755,42675,70
20010,33396,70
20087,4585,70
20092,59270,70
20700,7052,70
20700,44784,70
20758,62272,70
20866,46951,70
21038,60532,70
21052,38574,70
21079,49545,70
21756,6532,70
21897,584,70
22870,29884,70
23498,37123,70
24103,15972,70
25706,57949,70
26250,46750,70
26709,21604,70
27016,50913,70
27231,57172,70
27328,46649,70
27464,47774,70
27740,11472,70
28838,30388,70
29360,62156,70
30136,53772,70
30644,57138,70
30913,24356,70
32063,1851,70
32190,63184,70
32293,42400,70
32359,27617,70
32870,27208,70
32988,52322,70
33463,53964,70
33536,26649,70
34173,977,70
34992,7571,70
36002,45490,70
36147,2130,70
36527,49753,70
36545,24461,70
36612,33930,70
63,31063,69
1836,6361,69
1962,6068,69
2017,27234,69
2615,10072,69
2620,12969,69
2740,63181,69
3591,62020,69
3692,52161,69
3721,58355,69
5214,35305,69
5372,35940,69
5411,53002,69
5437,57398,69
6036,5197,69
6329,38500,69
6775,19078,69
6817,57323,69
7422,8205,69
9068,19420,69
9442,28480,69
10538,59630,69
10689,48088,69
11680,44061,69
11715,54199,69
11717,59678,69
12192,26176,69
12520,38323,69
12828,14294,69
13017,46024,69
13241,44337,69
13355,25462,69
13539,29164,69
13812,57268,69
14187,29584,69
14345,43430,69
14895,34815,69
15174,77,69
15771,59181,69
15877,51915,69
16331,16344,69
17788,50584,69
17814,51323,69
18142,19164,69
18794,20048,69
20049,42937,69
20140,22808,69
20163,36041,69
20410,32634,69
20418,9477,69
21944,58654,69
22189,41720,69
22213,15816,69
22889,24235,69
24834,10826,69
25691,49316,69
26050,4376,69
26516,4492,69
27035,5137,69
27118,33161,69
27118,54671,69
27174,2721,69
27720,16512,69
28432,15179,69
28541,23376,69
29822,40039,69
31436,25364,69
31826,24635,69
32234,54984,69
32240,38237,69
33147,4189,69
33286,28915,69
33465,50369,69
33616,56139,69
33675,4215,69
34101,56336,69
34292,50616,69
34466,2106,69
34472,37369,69
34592,41050,69
34691,48585,69
35003,26978,69
35036,40102,69
35127,45459,69
35723,45216,69
35958,37525,69
36012,27049,69
36123,23965,69
271,29422,68
915,41013,68
2322,29238,68
2758,3816,68
2786,13093,68
3288,58978,68
3329,5916,68
3386,26876,68
3592,52327,68
3631,50059,68
3646,40085,68
4386,43541,68
4523,49755,68
4842,53981,68
5418,23049,68
5739,52492,68
6087,43590,68
6709,27114,68
7225,50,68
7280,32489,68
7316,18171,68
7408,60531,68
7651,14865,68
7993,47719,68
8095,2681,68
8163,38966,68
8481,56568,68
8596,18044,68
8795,60065,68
9714,45467,68
9738,16397,68
10794,51696,68
11169,58301,68
11291,53360,68
11445,39605,68
11448,10272,68
11912,38567,68
12130,19414,68
12374,56971,68
12645,52700,68
12663,47321,68
12665,40624,68
12924,52462,68
13802,52084,68
14043,35221,68
16068,30581,68
16261,48944,68
16487,24132,68
16662,54108,68
17838,18324,68
19076,45901,68
19371,27802,68
19435,14782,68
20275,3188,68
20780,52431,68
20791,1958,68
20823,55616,68
20959,18265,68
21935,28224,68
22476,29281,68
22849,45223,68
22889,39580,68
23695,11347,68
23703,40270,68
23819,25698,68
24189,9058,68
26046,50162,68
26097,35120,68
26546,2474,68
27194,6531,68
27527,14029,68
27666,22300,68
27718,46955,68
27734,62632,68
27966,1938,68
28350,54754,68
28376,16075,68
28573,1460,68
28599,3842,68
28766,42217,68
29121,20298,68
29595,18737,68
30015,26844,68
30525,49420,68
30696,58836,68
30846,44468,68
31217,6934,68
31687,673,68
31773,29051,68
31806,35996,68
32135,558,68
33693,42462,68
34011,36461,68
34120,42167,68
34829,33941,68
35227,6477,68
35479,44048,68
35772,2678,68
36742,31189,68
315,59957,67
747,28625,67
1098,23387,67
1262,43208,67
1947,38520,67
2171,30870,67
2243,50811,67
2414,26639,67
2969,2644,67
3119,54444,67
3262,54874,67
3381,2102,67
3477,3190,67
4663,29202,67
4932,22647,67
5403,39188,67
5410,16917,67
5500,28881,67
5999,13943,67
6001,48857,67
6763,40443,67
7151,61886,67
7192,13636,67
7208,8397,67
8084,30510,67
8094,23028,67
8234,55015,67
8237,17894,67
8433,5428,67
8642,55361,67
8847,12304,67
10437,60409,67
12432,53160,67
12435,58962,67
12835,33194,67
13013,53270,67
13032,39239,67
13941,8043,67
14205,29009,67
14271,25829,67
14912,19607,67
14999,46022,67
15254,4817,67
15453,20606,67
15644,12797,67
16175,27760,67
16664,30150,67
16866,27354,67
16902,59705,67
17097,52223,67
17250,27754,67
17757,9888,67
18587,42520,67
18949,25753,67
19939,41049,67
20174,59023,67
20280,21698,67
20465,40023,67
20730,18899,67
21242,44029,67
21299,2966,67
21363,21211,67
21553,24551,67
22040,53524,67
22781,22848,67
22907,19221,67
22923,33510,67
23024,14146,67
23165,62041,67
24399,10413,67
24694,41892,67
26302,2238,67
26328,38052,67
26471,12891,67
27111,47392,67
27157,17983,67
27247,32626,67
27275,3372,67
27360,20717,67
27793,11797,67
28431,60325,67
29564,25964,67
29799,14433,67
30125,28714,67
30526,23126,67
30737,35413,67
30974,62126,67
31285,38547,67
31704,25844,67
32328,47331,67
33056,48394,67
33330,55,67
33444,25010,67
33662,40437,67
33766,19923,67
33862,1823,67
34405,37075,67
34447,40829,67
34948,11871,67
34951,4523,67
35413,39817,67
35508,43104,67
35941,51202,67
36175,19704,67
36240,28351,67
36411,52688,67
36765,24437,67
36917,38248,67
37070,41447,67
37157,22292,67
37169,10824,67
989,19768,66
1563,35872,66
2153,52458,66
2518,58646,66
2684,11174,66
2705,46046,66
3213,21775,66
3642,29873,66
3650,35954,66
3916,45359,66
4448,30618,66
4678,42619,66
6349,12416,66
7568,5233,66
7630,2405,66
7780,31737,66
8094,44926,66
8167,39973,66
8169,61642,66
8339,43572,66
8734,46201,66
9596,47214,66
9685,44342,66
10035,3113,66
11002,33198,66
11374,292,66
11604,41129,66
11779,55898,66
11996,55437,66
12121,47511,66
13321,47218,66
13544,19776,66
14152,51946,66
14211,52487,66
14314,20269,66
15658,49799,66
15934,52526,66
16719,24675,66
17141,42851,66
17857,24986,66
18120,36528,66
18346,53506,66
18394,13700,66
18669,12429,66
18697,38910,66
18794,59546,66
18935,9513,66
18971,6334,66
19311,55519,66
19508,24109,66
19849,44427,66
19850,58082,66
19993,38204,66
20285,17232,66
20378,38778,66
20382,13153,66
20943,58804,66
21191,9821,66
21256,19001,66
21443,57680,66
22412,4839,66
22708,7341,66
22865,11965,66
23016,23599,66
23037,51067,66
23047,45515,66
23715,59061,66
24333,37935,66
24338,26233,66
24569,43486,66
24630,21820,66
24971,59206,66
25087,52410,66
25302,61990,66
25843,6476,66
26381,13437,66
26439,11542,66
26914,32557,66
27111,45390,66
27457,4491,66
27666,25837,66
27694,26678,66
27743,11495,66
29580,60410,66
29938,27525,66
30295,44377,66
30721,41580,66
31055,36885,66
31128,14468,66
31161,17865,66
31630,16321,66
32172,25925,66
32312,41564,66
32544,28960,66
32757,43075,66
33593,376,66
34061,21694,66
34708,61605,66
34710,23781,66
34724,23584,66
34782,21484,66
34816,30260,66
35383,45364,66
35984,52910,66
36753,36457,66
36910,1180,66
36963,8616,66
897,7036,65
1225,56093,65
1227,12101,65
1648,4541,65
2626,9102,65
3352,63232,65
3692,16210,65
4503,52840,65
4540,39808,65
4695,33742,65
5195,12944,65
5540,41060,65
5712,38823,65
5803,14326,65
5864,37142,65
6102,52605,65
6126,23980,65
6256,50798,65
6316,55162,65
6539,54258,65
6659,29805,65
7087,21690,65
7092,2281,65
7159,37191,65
7414,58008,65
7509,33619,65
8926,49654,65
9277,35158,65
9717,46890,65
10454,20873,65
10548,48057,65
10762,2889,65
11846,38006,65
12184,25981,65
12737,6475,65
12870,16244,65
13124,18433,65
13673,15258,65
13945,52229,65
14221,15210,65
14344,15095,65
14375,24848,65
14512,14206,65
14647,43644,65
14870,6831,65
15035,43465,65
15969,62063,65
16566,32021,65
17103,32299,65
17391,30020,65
18535,7308,65
18772,32315,65
19099,4770,65
19543,50533,65
20035,21560,65
20360,48737,65
21935,27764,65
22103,43987,65
22296,14392,65
22354,62427,65
22728,14883,65
23275,22477,65
23438,10781,65
23610,51470,65
23742,9013,65
23855,28702,65
24562,17169,65
24972,15129,65
24989,30350,65
26624,61044,65
27049,13634,65
27091,21054,65
27413,27607,65
27740,21809,65
27751,20069,65
27828,26522,65
28281,18060,65
28309,44527,65
30648,13732,65
31377,49834,65
31590,48327,65
32355,34497,65
32779,61815,65
32942,40063,65
33161,50422,65
33678,18804,65
33726,20218,65
34175,17758,65
34260,43816,65
34906,22439,65
35018,61255,65
36236,46958,65
36289,29305,65
36294,27860,65
36319,11605,65
36760,60750,65
36872,29189,65
36943,52067,65
37171,4771,65
44,58653,64
330,54716,64
502,33137,64
625,30794,64
1775,61966,64
2280,8665,64
3173,16999,64
3842,54382,64
4444,7393,64
4592,17358,64
4664,37243,64
4875,11003,64
4888,12093,64
5146,18765,64
5469,24155,64
6707,35574,64
6783,4225,64
7316,27391,64
7834,37521,64
8051,40954,64
9149,51983,64
9532,7032,64
9943,38098,64
10156,11802,64
10616,46238,64
11374,61102,64
11448,20916,64
12338,41146,64
12395,55809,64
12465,20417,64
13682,52225,64
13737,32773,64
14328,26112,64
14451,52919,64
15594,62959,64
15741,2513,64
16060,10815,64
16848,59275,64
17076,303,64
17132,46527,64
17641,51768,64
17723,38532,64
17723,39304,64
17814,11268,64
17913,30033,64
18668,25613,64
19166,60218,64
19311,41916,64
19440,3555,64
19513,7081,64
20301,20884,64
20594,52356,64
20615,62871,64
21084,56016,64
21106,57218,64
21760,18944,64
21892,40100,64
22033,14680,64
22335,10828,64
22943,28630,64
22966,44713,64
23582,13272,64
23743,56878,64
24949,30583,64
25449,10466,64
25621,54802,64
25842,36503,64
27263,51499,64
27458,36862,64
28143,16525,64
28812,19573,64
28840,59589,64
28961,44645,64
29152,15396,64
29721,5539,64
30183,5829,64
30814,10197,64
31955,15320,64
32114,57876,64
32277,14587,64
32564,43609,64
33286,41376,64
33414,56657,64
33467,39261,64
33716,11708,64
33726,43985,64
35155,38890,64
35995,29728,64
36351,23202,64
36547,28989,64
36778,19752,64
36779,28534,64
36824,23081,64
36990,2593,64
37139,28724,64
1,2809,63
481,36353,63
847,17414,63
1301,540,63
1681,29231,63
2085,12754,63
2173,3375,63
2270,48946,63
2280,43542,63
2649,27141,63
2877,60285,63
2888,62638,63
3093,22463,63
3324,27792,63
3686,49167,63
3778,18128,63
4061,33612,63
4255,12972,63
4749,60234,63
4900,45538,63
5370,18267,63
5900,14729,63
6717,16140,63
7327,50686,63
7502,22885,63
7953,25300,63
8239,56926,63
8455,25008,63
8734,12889,63
9480,5381,63
10032,15807,63
10203,11416,63
10387,31716,63
11202,59785,63
12078,34760,63
12111,17954,63
13067,20934,63
13487,18591,63
13968,25017,63
14152,55880,63
15277,8570,63
15742,38470,63
16746,53293,63
16883,63277,63
17075,7835,63
17149,60401,63
18424,16570,63
18594,56630,63
18933,33729,63
18976,57561,63
19282,31216,63
19319,54678,63
20140,40911,63
20763,56352,63
20787,46789,63
20822,6551,63
21502,32898,63
21776,42197,63
22084,474,63
22219,54475,63
22326,21201,63
22753,58481,63
23183,30411,63
23325,31735,63
24012,8130,63
24078,57474,63
24257,60928,63
24493,9866,63
24968,17754,63
26210,42269,63
26286,26457,63
26927,47046,63
27157,57015,63
27334,23460,63
27376,22976,63
27754,2301,63
28559,58329,63
29390,52406,63
29951,18303,63
30385,17227,63
30452,59467,63
30495,15472,63
31475,29478,63
32021,33589,63
32041,17505,63
32176,61441,63
32186,28423,63
33287,24406,63
34055,43786,63
34098,30390,63
34334,22687,63
34529,53710,63
34553,57854,63
34630,52307,63
36165,16240,63
36377,60022,63
36986,58384,63
36989,57329,63
37180,58761,63
37232,38685,63
37373,12205,63
179,14242,62
1320,6244,62
1326,27246,62
1999,45845,62
2725,13269,62
3160,32990,62
3644,23889,62
3908,36078,62
5480,5679,62
5802,5955,62
6194,8972,62
6461,12263,62
7203,19111,62
8023,19576,62
8308,43350,62
8486,49721,62
8704,58223,62
8898,38321,62
8976,10289,62
9808,29792,62
9847,32415,62
9870,7080,62
9870,22658,62
9871,54842,62
10078,41493,62
10733,47757,62
10916,49616,62
12020,20349,62
12184,33932,62
12207,19508,62
12577,58389,62
12612,18376,62
12982,45604,62
13042,17889,62
13318,39030,62
13318,60411,62
14154,40884,62
14433,17474,62
14627,49827,62
15105,46183,62
15259,40426,62
15892,3291,62
15977,26957,62
16084,29300,62
16489,27071,62
16513,40287,62
16591,1602,62
16757,28148,62
16843,2400,62
18420,54436,62
18500,25563,62
19062,44932,62
19112,26238,62
19245,39346,62
19289,6652,62
19639,39254,62
19909,42118,62
20068,37824,62
20566,51154,62
21097,55504,62
21596,19838,62
22096,19626,62
23636,57580,62
23748,24467,62
24325,61818,62
24761,60891,62
25256,45549,62
26398,19003,62
26537,11215,62
27795,29890,62
27833,12472,62
28429,44352,62
28562,15817,62
28562,56849,62
28642,1399,62
28778,59807,62
28966,29150,62
29095,8677,62
29306,493,62
30533,50562,62
30634,12595,62
30940,57690,62
31530,1810,62
31837,37842,62
32084,60151,62
32411,52262,62
33749,654,62
33996,56114,62
34101,33820,62
34131,51264,62
34313,37715,62
34933,15962,62
35524,29678,62
36318,13247,62
36414,4969,62
36424,45499,62
36641,48322,62
37041,55051,62
37129,30232,62
37150,44523,62
37231,36684,62
37400,41139,62
59,28578,61
386,54865,61
419,3455,61
859,465,61
1083,16013,61
1598,1357,61
1612,22280,61
1986,8353,61
2085,52461,61
2362,27683,61
2845,6502,61
2956,24530,61
3061,46256,61
3413,26184,61
3566,22455,61
4044,28497,61
4772,19487,61
6017,35244,61
6025,13687,61
6193,8871,61
6193,14436,61
6195,51438,61
6507,18212,61
6612,27505,61
7035,7500,61
7215,53155,61
7560,27382,61
8044,8615,61
8052,30684,61
8167,54157,61
8514,37447,61
8660,33855,61
9313,29152,61
9589,52200,61
9833,1970,61
9987,11726,61
10030,24786,61
10934,10832,61
11061,25451,61
11165,40589,61
11207,36135,61
11208,1115,61
11582,5447,61
11861,27956,61
11907,54787,61
12169,30074,61
12610,2724,61
12794,63260,61
13120,50138,61
13544,22621,61
14141,58556,61
14432,46440,61
14881,3568,61
14975,55359,61
15289,56532,61
16030,433,61
16120,5544,61
16147,37863,61
16348,54064,61
17342,30658,61
18077,39566,61
18078,1965,61
19103,40478,61
19645,29760,61
19685,23383,61
19943,18365,61
19994,24785,61
20026,59560,61
20229,32991,61
20545,8742,61
21625,42471,61
21726,18345,61
22213,21661,61
22311,23934,61
22575,36676,61
22681,8595,61
22995,43913,61
23148,28199,61
23701,17140,61
24387,5362,61
25084,24243,61
25300,34394,61
25340,13228,61
25504,10512,61
25701,47923,61
26070,61881,61
26124,60566,61
26569,47610,61
26756,8529,61
27030,12556,61
27058,45763,61
27482,14129,61
28500,13785,61
28732,29952,61
28799,36786,61
28816,47320,61
29783,34801,61
29897,30410,61
30085,49454,61
30193,34183,61
30904,31414,61
31155,55868,61
31759,44469,61
32016,44855,61
32577,34932,61
33746,3405,61
34061,61088,61
34081,47022,61
34414,34384,61
34538,53568,61
35312,9101,61
35495,2220,61
35729,55673,61
35811,32446,61
35812,32940,61
35895,43643,61
36600,54260,61
448,48076,60
512,46114,60
768,40494,60
990,43203,60
1094,40267,60
2684,47399,60
2689,1448,60
3259,23904,60
3412,15226,60
3497,13914,60
4261,37913,60
4885,26574,60
5177,43362,60
5315,13320,60
5475,7949,60
5780,39386,60
5846,32247,60
5944,5613,60
6053,44624,60
6843,3517,60
6861,4686,60
6994,29227,60
7079,16665,60
7857,39487,60
8269,59959,60
8477,34574,60
10142,23038,60
10304,13017,60
10406,13402,60
10562,50979,60
11711,59491,60
11720,25208,60
12244,19140,60
12262,49907,60
13003,3276,60
13336,16646,60
15067,13507,60
15181,48623,60
15701,36362,60
15993,18733,60
16060,40114,60
16900,10621,60
17391,28873,60
17639,62121,60
17863,13862,60
17883,49650,60
18243,12107,60
18428,39171,60
19135,27466,60
19296,16253,60
19517,54783,60
19682,3584,60
19908,19800,60
19943,22863,60
20816,3495,60
21070,34730,60
21181,11372,60
21740,62398,60
22071,6447,60
22073,51595,60
22602,41934,60
22653,42168,60
22654,4338,60
22708,29522,60
22887,15493,60
22978,47466,60
23463,55409,60
23765,19579,60
24033,40416,60
24337,11545,60
24476,16556,60
24716,26054,60
25269,61733,60
25706,14896,60
26478,21142,60
26824,17275,60
27291,51112,60
27975,13810,60
28004,5023,60
28040,18702,60
28306,19627,60
29010,57306,60
29024,7755,60
29457,15608,60
30027,45189,60
31064,49144,60
31154,21532,60
31324,30691,60
31557,49172,60
31754,1861,60
31966,28766,60
32263,21715,60
32549,27941,60
32779,26835,60
33090,59428,60
33740,11412,60
33805,25089,60
34312,15832,60
34700,38688,60
35065,40580,60
35814,53512,60
35890,33791,60
36047,22206,60
36143,44381,60
36938,3062,60
156,115,59
263,62911,59
491,25148,59
698,55043,59
1095,58118,59
1139,61937,59
1485,44186,59
1536,27988,59
1655,6608,59
1786,61929,59
2353,35892,59
2604,57767,59
2626,10351,59
2865,49537,59
2952,31138,59
3705,16205,59
4290,32174,59
4424,48020,59
5281,22032,59
5286,11321,59
5327,55984,59
6312,10798,59
6319,53522,59
6343,21572,59
6374,20424,59
6855,56899,59
6906,39801,59
6949,2661,59
7233,21343,59
7350,47873,59
7416,56321,59
7507,51214,59
7621,23281,59
7631,35157,59
7840,18124,59
8501,40367,59
8945,45070,59
9251,12232,59
9370,44432,59
9910,33817,59
9949,23957,59
10434,45423,59
10946,62036,59
12167,49574,59
12215,46286,59
12244,38483,59
13689,44158,59
13956,42795,59
14497,62340,59
15104,52669,59
15123,51691,59
15283,39715,59
15400,26922,59
15470,4082,59
15650,7403,59
16262,57404,59
16656,2890,59
16870,57765,59
16900,7909,59
16976,56340,59
17042,60358,59
17727,59040,59
17857,50893,59
17937,21827,59
18034,14820,59
19376,60377,59
20226,7937,59
20851,50382,59
21376,48813,59
21750,36999,59
21776,17622,59
21974,9026,59
22238,17462,59
22830,7513,59
22868,47762,59
23018,596,59
23469,53545,59
24017,10318,59
24147,12717,59
24420,2514,59
24737,20794,59
25400,17530,59
25929,52216,59
26131,61177,59
26573,37774,59
27093,56566,59
27098,26191,59
27098,51831,59
27134,26673,59
27579,46436,59
27722,39218,59
27861,47824,59
28432,3560,59
28432,15367,59
28776,2642,59
28998,31689,59
29148,15948,59
29536,62795,59
29542,36265,59
29595,10096,59
29663,23990,59
30172,15080,59
30623,2748,59
31470,4805,59
32008,23749,59
32122,10467,59
32298,47386,59
32520,25901,59
32744,51489,59
32961,49472,59
33225,48103,59
33528,44534,59
34205,29030,59
34473,38874,59
34906,13089,59
35075,48240,59
35257,43045,59
36045,32614,59
36319,15654,59
36821,50398,59
37009,14649,59
37303,17183,59
37419,23583,59
477,58245,58
