user,mac,staylength
31021,31920,4
31130,40741,4
31153,35292,4
31242,52956,4
31347,45830,4
31359,5550,4
31368,3368,4
31387,37107,4
31487,29027,4
31630,16321,4
31709,59124,4
31782,58697,4
31806,41863,4
31808,5780,4
31893,15434,4
31931,25297,4
32135,50743,4
32169,34742,4
32264,62966,4
32301,37464,4
32404,55376,4
32453,48192,4
32482,5455,4
32499,63108,4
32506,28283,4
32564,43609,4
32671,44320,4
32751,38161,4
32922,22023,4
32997,10717,4
33011,2147,4
33114,24817,4
33140,48418,4
33149,58095,4
33204,27749,4
33245,58437,4
33257,34259,4
33263,59801,4
33306,5103,4
33344,3529,4
33361,34015,4
33373,54261,4
33443,10957,4
33478,45520,4
33533,7793,4
33559,5180,4
33577,6670,4
33582,52985,4
33632,10754,4
33635,43413,4
33639,19037,4
33743,16762,4
33792,62384,4
33859,1536,4
33861,11551,4
33876,53449,4
33931,39774,4
34091,20559,4
34122,45460,4
34131,21581,4
34199,54882,4
34291,22036,4
34303,61358,4
34312,13791,4
34335,61231,4
34373,48682,4
34542,54620,4
34592,41050,4
34738,32574,4
34753,50835,4
34797,5171,4
34811,32115,4
34829,33941,4
34861,28222,4
34889,39926,4
34896,1209,4
34896,54022,4
35053,55451,4
35150,8373,4
35352,21979,4
35410,60700,4
35461,40069,4
35492,58448,4
35495,2220,4
35496,51150,4
35523,22171,4
35540,3356,4
35632,57045,4
35633,45035,4
35636,28188,4
35737,54310,4
35748,59058,4
35783,27420,4
35853,56830,4
35867,560,4
35938,780,4
35987,40921,4
36117,10157,4
36183,25898,4
36229,25301,4
36500,39069,4
36522,29842,4
36558,28789,4
36560,10137,4
36728,16859,4
36731,41953,4
36779,28534,4
36788,8011,4
36814,46514,4
36827,59597,4
36851,29776,4
36879,49129,4
37011,31952,4
37021,5589,4
37079,14645,4
37107,44966,4
37129,30232,4
37166,6679,4
37177,38941,4
37186,45510,4
37192,24927,4
37205,15656,4
37266,11334,4
37273,7539,4
37397,33331,4
37438,53104,4
41445,1445,4
112,62164,3
157,30182,3
226,56250,3
230,15140,3
264,16559,3
268,47798,3
332,1560,3
339,48284,3
451,31574,3
452,37421,3
462,3658,3
521,58402,3
583,28380,3
588,19277,3
608,21052,3
613,870,3
623,47953,3
644,18339,3
648,53033,3
680,52477,3
711,62088,3
716,49541,3
747,9113,3
790,43291,3
840,13030,3
847,45603,3
878,1593,3
935,60680,3
1009,40138,3
1029,25561,3
1110,21977,3
1153,27011,3
1161,44178,3
1180,1426,3
1208,40499,3
1237,46336,3
1327,48772,3
1339,41479,3
1369,35798,3
1419,491,3
1456,20861,3
1490,62908,3
1604,16972,3
1612,22280,3
1665,62554,3
1762,24851,3
1786,57945,3
1828,47914,3
1835,35082,3
1842,29139,3
1851,16701,3
1911,59873,3
1913,46346,3
1917,50126,3
1939,5516,3
1946,32915,3
1966,61623,3
1984,51636,3
2038,2505,3
2049,21956,3
2111,36863,3
2162,38979,3
2239,30256,3
2243,38601,3
2262,58903,3
2272,8539,3
2277,48515,3
2320,61008,3
2351,42028,3
2375,17907,3
2399,29572,3
2470,53177,3
2475,30564,3
2478,19938,3
2479,33875,3
2479,62268,3
2483,33547,3
2518,58646,3
2556,13651,3
2645,18442,3
2662,21274,3
2722,16759,3
2740,63181,3
2797,35942,3
2846,24090,3
2862,44319,3
2864,3988,3
2916,13761,3
2928,49419,3
2956,24530,3
3007,57950,3
3112,15977,3
3235,38554,3
3288,35681,3
3324,27792,3
3343,31042,3
3370,31547,3
3387,40315,3
3416,10719,3
3504,9317,3
3523,38050,3
3555,28706,3
3576,40096,3
3585,38977,3
3638,41101,3
3665,15075,3
3723,37544,3
3752,23850,3
3792,6175,3
3891,5561,3
3904,567,3
3910,49764,3
3942,48523,3
3990,14396,3
3996,41807,3
4007,32063,3
4030,20663,3
4032,55011,3
4066,22867,3
4069,3567,3
4070,5112,3
4103,22756,3
4134,39191,3
4163,31084,3
4180,18498,3
4214,20866,3
4219,56885,3
4241,11992,3
4261,37913,3
4312,54821,3
4320,50360,3
4389,47131,3
4409,57373,3
4422,18188,3
4428,17451,3
4433,1138,3
4446,3840,3
4448,30618,3
4488,6248,3
4507,62141,3
4555,12874,3
4564,18463,3
4586,60239,3
4617,2783,3
4641,4542,3
4678,42619,3
4696,43671,3
4772,51397,3
4814,20786,3
4817,28547,3
4828,53558,3
4840,43482,3
4875,33722,3
4888,12093,3
4939,59394,3
4943,47327,3
5035,31639,3
5038,30610,3
5046,55746,3
5109,42344,3
5151,44599,3
5165,49251,3
5331,50127,3
5333,33199,3
5394,33218,3
5411,53002,3
5429,21493,3
5441,32739,3
5446,7356,3
5502,61869,3
5534,12821,3
5550,59507,3
5588,36884,3
5605,62689,3
5615,40894,3
5700,4233,3
5747,60495,3
5819,57335,3
5886,30932,3
5889,24502,3
5894,57036,3
5901,3662,3
5908,23459,3
5933,34233,3
5993,43748,3
5993,61238,3
6071,16002,3
6087,43590,3
6102,57702,3
6161,55641,3
6213,16054,3
6218,4635,3
6220,14373,3
6240,16490,3
6251,55708,3
6281,5776,3
6281,25865,3
6321,14023,3
6327,21279,3
6329,38500,3
6351,38430,3
6382,60935,3
6410,14244,3
6467,35522,3
6482,44401,3
6519,6128,3
6574,58630,3
6582,10735,3
6700,50813,3
6702,42912,3
6737,34940,3
6753,26704,3
6783,4225,3
6831,37081,3
6841,12844,3
6849,14108,3
6912,41811,3
6931,3836,3
6946,57856,3
6950,50393,3
6997,4466,3
7000,28532,3
7060,59320,3
7124,59961,3
7151,61886,3
7177,9948,3
7196,17845,3
7208,8397,3
7346,35046,3
7416,56321,3
7448,4681,3
7502,22885,3
7556,41718,3
7604,22305,3
7616,44636,3
7625,47851,3
7653,15101,3
7768,23760,3
7811,32790,3
7821,11659,3
7845,38576,3
7847,28583,3
7870,37569,3
7876,13397,3
7899,20235,3
7955,10628,3
7969,6074,3
8001,2175,3
8044,17635,3
8048,34713,3
8058,39173,3
8061,61273,3
8068,42708,3
8083,181,3
8116,34342,3
8183,26530,3
8184,42139,3
8200,29358,3
8200,34298,3
8213,10560,3
8219,51305,3
8238,7471,3
8266,52824,3
8321,9484,3
8332,45654,3
8339,43572,3
8339,55542,3
8385,9292,3
8433,5428,3
8512,18581,3
8561,4076,3
8600,43862,3
8633,34758,3
8678,17766,3
8804,269,3
8814,52773,3
8872,11240,3
8907,16526,3
8941,59516,3
8953,56719,3
8956,44133,3
9039,49395,3
9041,23868,3
9052,50556,3
9055,15905,3
9058,59600,3
9099,23043,3
9147,35311,3
9279,43640,3
9309,1025,3
9365,39293,3
9444,62161,3
9462,32612,3
9481,48494,3
9534,9011,3
9573,43995,3
9584,51170,3
9590,26360,3
9674,11331,3
9802,44408,3
9839,6261,3
9874,2466,3
9978,114,3
10036,24147,3
10098,36399,3
10173,15838,3
10184,36700,3
10186,11141,3
10382,40779,3
10451,56354,3
10491,419,3
10585,60821,3
10643,35832,3
10657,22148,3
10675,8405,3
10795,41053,3
10800,2023,3
10814,56305,3
10842,10154,3
10916,42834,3
10945,42365,3
11031,59923,3
11032,36347,3
11108,2625,3
11111,55344,3
11123,23887,3
11231,60092,3
11271,53905,3
11293,52851,3
11324,12631,3
11324,44348,3
11326,62767,3
11438,28914,3
11505,22025,3
11573,60636,3
11592,9837,3
11612,15455,3
11690,61508,3
11691,20983,3
11710,44461,3
11711,34630,3
11767,30309,3
11847,51703,3
11857,25943,3
11861,27956,3
11898,28865,3
11912,38567,3
11933,50322,3
11978,58840,3
12029,11051,3
12029,20619,3
12041,20964,3
12107,38611,3
12111,50209,3
12113,57305,3
12115,54868,3
12162,41041,3
12184,25981,3
12243,19016,3
12244,19140,3
12258,17084,3
12316,47681,3
12369,8670,3
12380,19103,3
12405,37384,3
12451,32839,3
12497,58633,3
12554,36501,3
12616,48996,3
12626,27948,3
12643,27276,3
12676,4274,3
12750,60007,3
12794,56073,3
12814,14492,3
12934,4234,3
12974,10485,3
13003,3276,3
13035,57144,3
13085,33187,3
13093,55858,3
13145,19623,3
13167,6372,3
13240,40334,3
13294,45250,3
13339,3884,3
13422,237,3
13422,1255,3
13491,22980,3
13506,6559,3
13554,26121,3
13557,33179,3
13564,38169,3
13599,39546,3
13634,16329,3
13684,42987,3
13710,43955,3
13843,18106,3
13865,38176,3
13902,21804,3
13903,33450,3
13921,40732,3
13927,40171,3
13931,40288,3
13932,17411,3
13934,39791,3
13958,60520,3
13998,30296,3
14022,46254,3
14047,44035,3
14059,54479,3
14120,53533,3
14148,9234,3
14183,7721,3
14204,41448,3
14223,51474,3
14243,26944,3
14263,54428,3
14289,11835,3
14314,14711,3
14323,62070,3
14455,57617,3
14455,59122,3
14497,62340,3
14522,16016,3
14569,30754,3
14579,39047,3
14627,48931,3
14703,15446,3
14711,60274,3
14767,22378,3
14819,23170,3
14825,63266,3
14830,15885,3
14857,25468,3
14902,35204,3
14911,44414,3
14967,61488,3
14981,47280,3
14985,19287,3
15056,15782,3
15063,41925,3
15102,33814,3
15112,39160,3
15143,14482,3
15160,25856,3
15181,48623,3
15242,1167,3
15303,53225,3
15308,19158,3
15349,54169,3
15388,10040,3
15439,48221,3
15449,23455,3
15499,19983,3
15535,23682,3
15658,10917,3
15674,1767,3
15674,14410,3
15716,7106,3
15802,33373,3
15824,53454,3
15843,55551,3
15927,16083,3
16028,26167,3
16033,32024,3
16037,3423,3
16059,46401,3
16059,51027,3
16112,50104,3
16125,40825,3
16187,30128,3
16192,47810,3
16212,5510,3
16247,7999,3
16261,55255,3
16341,10916,3
16384,62702,3
16387,25805,3
16391,63176,3
16456,50960,3
16466,5467,3
16475,15427,3
16484,27953,3
16512,13342,3
16544,47518,3
16553,30769,3
16629,31567,3
16678,57132,3
16681,35009,3
16690,38055,3
16719,24675,3
16905,55309,3
16928,59622,3
16931,32502,3
16937,50467,3
16939,50630,3
16939,59382,3
16969,49495,3
17050,57871,3
17077,8927,3
17092,12230,3
17103,44013,3
17126,2664,3
17143,16052,3
17149,14052,3
17224,11728,3
17253,28455,3
17255,22633,3
17286,10695,3
17371,53910,3
17416,2574,3
17481,43424,3
17524,34736,3
17566,46402,3
17590,12610,3
17630,52374,3
17641,51768,3
17662,46831,3
17662,55545,3
17674,10142,3
17694,9035,3
17764,51728,3
17788,50584,3
17793,22496,3
17803,31405,3
17824,55965,3
17851,7136,3
17930,60939,3
17946,43255,3
17978,27300,3
18076,16428,3
18078,14013,3
18092,53613,3
18103,40906,3
18148,3609,3
18169,11385,3
18190,34200,3
18248,11813,3
18249,27917,3
18289,45605,3
18321,9808,3
18373,39536,3
18414,15582,3
18432,252,3
18503,23267,3
18513,59811,3
18587,30395,3
18599,32789,3
18684,62148,3
18710,5503,3
18730,53619,3
18736,34214,3
18756,6259,3
18764,13990,3
18765,38620,3
18817,59813,3
18891,7783,3
18928,41954,3
18951,37019,3
18971,6334,3
19012,59573,3
19028,29698,3
19030,3890,3
19039,36091,3
19120,57537,3
19130,49861,3
19135,27466,3
19140,49870,3
19144,25323,3
19168,31889,3
19181,45014,3
19199,54803,3
19235,45689,3
19274,13344,3
19300,9133,3
19350,35101,3
19384,20820,3
19387,26697,3
19402,42361,3
19441,4301,3
19446,44099,3
19472,30706,3
19517,54783,3
19582,44215,3
19602,14870,3
19632,53907,3
19808,12641,3
19824,45298,3
19904,33584,3
19939,41049,3
19944,36965,3
19974,30734,3
19984,22675,3
19999,33803,3
20009,33818,3
20011,43238,3
20034,50459,3
20065,46629,3
20130,59568,3
20171,48942,3
20238,31614,3
20252,14017,3
20280,21698,3
20282,54655,3
20323,10518,3
20331,57784,3
20375,27242,3
20394,53072,3
20394,61676,3
20460,35952,3
20473,9612,3
20490,60123,3
20491,32260,3
20491,38896,3
20547,19163,3
20571,44996,3
20615,27971,3
20620,176,3
20633,41849,3
20644,6001,3
20664,3789,3
20669,3839,3
20683,15421,3
20703,41656,3
20710,40372,3
20750,49539,3
20782,37898,3
20795,23400,3
20822,6551,3
20887,35199,3
20902,58786,3
20905,14766,3
20954,63157,3
20971,14955,3
21003,3152,3
21012,43241,3
21026,47748,3
21033,47568,3
21047,20422,3
21049,43732,3
21065,31508,3
21084,58765,3
21113,37385,3
21135,42980,3
21159,32498,3
21181,11372,3
21223,11978,3
21273,8633,3
21277,12005,3
21299,2966,3
21330,27656,3
21333,21569,3
21401,11149,3
21410,39707,3
21414,2234,3
21494,14878,3
21520,15141,3
21524,18105,3
21627,54636,3
21650,20228,3
21699,40162,3
21739,49445,3
21756,56847,3
21818,37474,3
21858,33747,3
21971,32423,3
21975,4018,3
21999,27251,3
22051,14805,3
22051,49750,3
22065,14074,3
22067,59217,3
22119,57076,3
22209,15275,3
22211,1563,3
22257,1870,3
22263,11988,3
22283,16699,3
22303,55426,3
22381,49258,3
22431,7785,3
22451,22094,3
22521,16023,3
22542,29383,3
22565,49948,3
22623,58968,3
22637,48583,3
22649,33593,3
22668,5906,3
22679,59296,3
22783,7715,3
22787,52096,3
22828,35735,3
22850,61681,3
22881,2573,3
22919,17650,3
22970,45860,3
22974,37801,3
23006,37957,3
23020,47319,3
23036,26517,3
23047,41246,3
23087,60914,3
23136,16516,3
23257,31321,3
23281,26600,3
23304,46400,3
23326,9732,3
23357,1074,3
23358,13865,3
23398,12402,3
23402,39479,3
23407,5631,3
23463,55409,3
23479,46169,3
23498,32342,3
23498,37123,3
23593,9925,3
23636,16489,3
23674,6583,3
23706,62463,3
23718,18858,3
23747,59931,3
23760,16929,3
23828,18114,3
23828,36968,3
23888,54151,3
23892,4775,3
23924,45116,3
23941,36495,3
23963,1568,3
23963,28892,3
23964,37661,3
24001,23870,3
24057,23114,3
24077,35567,3
24114,27030,3
24132,60857,3
24207,43464,3
24259,16488,3
24339,6778,3
24356,26625,3
24360,51141,3
24375,4979,3
24389,31746,3
24414,61130,3
24506,45307,3
24540,24042,3
24548,24616,3
24559,26859,3
24581,48226,3
24607,18494,3
24616,62595,3
24618,39471,3
24632,3257,3
24683,59162,3
24702,48147,3
24722,9166,3
24761,27949,3
24785,49923,3
24790,34637,3
24792,5509,3
24834,51706,3
24834,58159,3
24894,46833,3
24971,59206,3
24989,30350,3
25039,47927,3
25061,61811,3
25083,20928,3
25084,35410,3
25108,49757,3
25134,39581,3
25142,55199,3
25144,14913,3
25179,14561,3
25192,18748,3
25332,10097,3
25342,17707,3
25343,29957,3
25399,44371,3
25437,24320,3
25443,53959,3
25501,37519,3
25532,27855,3
25550,55097,3
25584,18696,3
25597,783,3
25597,45968,3
25653,59410,3
25686,27215,3
25706,57949,3
25718,17495,3
25722,40951,3
25747,55013,3
25917,8937,3
25975,313,3
26005,17727,3
26056,36046,3
26065,1292,3
26094,54219,3
26206,60025,3
26227,9567,3
26227,16308,3
26228,58123,3
26291,55179,3
26294,17492,3
26314,57107,3
26316,6553,3
26320,60512,3
26329,24976,3
26339,1959,3
26401,35405,3
26408,3416,3
26438,4830,3
26486,27793,3
26545,18707,3
26570,33723,3
26598,60735,3
26631,54120,3
26692,51441,3
26741,56890,3
26859,46616,3
26891,32640,3
26895,38558,3
26909,3318,3
26919,35110,3
26932,26708,3
26953,31245,3
27033,53234,3
27035,18366,3
27058,45763,3
27098,26191,3
27130,58229,3
27157,17983,3
27281,63275,3
27318,40196,3
27409,5843,3
27417,33871,3
27417,62297,3
27419,10625,3
27455,32250,3
27457,4491,3
27516,33235,3
27554,28138,3
27566,6922,3
27601,60738,3
27615,41132,3
27680,29667,3
27681,40553,3
27683,33861,3
27684,39569,3
27687,3316,3
27704,14927,3
27709,53641,3
27728,59605,3
27744,54432,3
27796,62332,3
27851,37985,3
27885,6614,3
27890,34036,3
27907,28486,3
27921,34664,3
27933,41820,3
27943,24536,3
27961,61298,3
27985,40907,3
28030,46647,3
28043,13229,3
28057,15018,3
28097,57472,3
28154,33264,3
28186,47013,3
28209,47063,3
28223,10996,3
28236,32662,3
28244,21130,3
28309,44527,3
28333,50424,3
28356,6750,3
28357,5722,3
28377,57962,3
28402,12499,3
28414,6912,3
28432,3560,3
28446,17513,3
28489,10441,3
28495,18260,3
28505,4017,3
28538,30397,3
28559,58329,3
28567,35058,3
28581,13393,3
28591,20453,3
28616,9856,3
28652,6517,3
28686,43635,3
28722,33351,3
28732,8192,3
28771,32028,3
28776,43851,3
28793,43699,3
28812,9489,3
28853,48702,3
28882,31440,3
28888,32069,3
28926,61817,3
28936,51324,3
28979,40310,3
28979,48577,3
29094,39597,3
29160,5190,3
29206,27439,3
29215,18590,3
29306,493,3
29331,55953,3
29356,28025,3
29419,15564,3
29428,56426,3
29444,39109,3
29475,24171,3
29511,14510,3
29513,55068,3
29529,12281,3
29616,350,3
29618,41899,3
29641,46453,3
29662,3115,3
29665,5308,3
29668,3394,3
29767,57365,3
29783,34801,3
29924,45079,3
29939,39688,3
29952,58317,3
29960,10868,3
29962,55014,3
29979,62608,3
30068,44496,3
30109,37754,3
30113,51785,3
30148,11782,3
30190,62794,3
30238,32522,3
30255,15715,3
30271,49715,3
30282,59271,3
30347,43779,3
30362,34867,3
30379,46836,3
30379,62071,3
30407,19855,3
30469,27693,3
30482,39448,3
30510,36361,3
30511,58799,3
30525,49420,3
30559,30434,3
30584,61135,3
30590,62532,3
30600,32845,3
30672,27773,3
30680,18932,3
30701,2556,3
30716,36153,3
30773,19014,3
30777,44753,3
30792,13066,3
30820,38132,3
30852,43735,3
30887,45323,3
30973,42376,3
30980,25708,3
31001,50182,3
31007,14182,3
31030,27973,3
31040,5660,3
31051,13080,3
31055,36885,3
31072,48471,3
31087,2030,3
31090,58324,3
31111,113,3
31152,45119,3
31164,1577,3
31164,36086,3
31199,3161,3
31211,55443,3
31258,56469,3
31306,12580,3
31346,25235,3
31397,26795,3
31527,49270,3
31538,33457,3
31550,12069,3
31671,32345,3
31684,12127,3
31725,47744,3
31755,5142,3
31755,24007,3
31763,20403,3
31791,53191,3
31795,44350,3
31818,9289,3
31845,40457,3
31879,33824,3
31883,2792,3
31907,457,3
32114,62298,3
32119,11194,3
32267,43035,3
32295,50724,3
32298,38473,3
32302,18744,3
32305,34346,3
32321,21624,3
32343,21008,3
32359,30095,3
32359,53259,3
32386,60776,3
32417,10222,3
32421,10254,3
32431,29676,3
32431,53032,3
32440,33354,3
32502,62978,3
32520,58562,3
32539,9632,3
32782,53165,3
32807,6207,3
32846,41296,3
32860,37061,3
32872,24772,3
32910,29832,3
32922,2602,3
32928,620,3
32950,14099,3
32983,43549,3
32985,39526,3
32998,17453,3
33017,44509,3
33090,59428,3
33110,19292,3
33122,55052,3
33127,42864,3
33129,29379,3
33138,55712,3
33145,28653,3
33160,28573,3
33187,55818,3
33217,39823,3
33310,27932,3
33338,10362,3
33347,42650,3
33406,33361,3
33414,56657,3
33463,53964,3
33504,38156,3
33562,35712,3
33621,55632,3
33675,4215,3
33691,33404,3
33768,27400,3
33786,40836,3
33821,2119,3
33858,51808,3
33880,27121,3
33924,7275,3
33929,21878,3
33983,8505,3
34023,4427,3
34126,47901,3
34151,30202,3
34164,5770,3
34175,17758,3
34175,54878,3
34215,9393,3
34216,61161,3
34286,3440,3
34315,53591,3
34333,9816,3
34394,60459,3
34396,31210,3
34412,4698,3
34456,38119,3
34488,32605,3
34488,44059,3
34489,29638,3
34553,667,3
34574,36453,3
34579,28272,3
34599,29741,3
34612,15062,3
34630,52249,3
34633,49295,3
34658,14543,3
34690,19340,3
34706,34063,3
34710,1198,3
34710,23781,3
34712,33553,3
34770,63109,3
34779,25525,3
34783,3573,3
34800,16396,3
34818,36895,3
34837,39891,3
34928,28953,3
34951,18367,3
34962,31273,3
34982,21248,3
35029,37967,3
35083,36598,3
35104,16744,3
35155,38890,3
35232,18511,3
35255,58081,3
35259,5210,3
35390,12807,3
35411,857,3
35427,48915,3
35438,25361,3
35481,34253,3
35494,46416,3
35505,49918,3
35506,37497,3
35524,29678,3
35527,51101,3
35533,61632,3
35558,30602,3
35570,49042,3
35600,60016,3
35688,1489,3
35715,11751,3
35743,42034,3
35810,7652,3
35862,11430,3
35890,33791,3
35913,52570,3
35963,11919,3
35970,536,3
35998,40570,3
36012,1667,3
36030,7055,3
36057,50996,3
36082,41787,3
36092,36219,3
36125,54288,3
36193,12598,3
36207,50038,3
36221,51333,3
36240,27139,3
36250,57998,3
36258,55698,3
36293,27219,3
36343,29907,3
36387,50397,3
36435,29349,3
36435,32318,3
36451,52258,3
36545,37893,3
36552,40009,3
36567,26653,3
36590,35869,3
36652,61837,3
36660,32902,3
36695,27260,3
36713,22456,3
36724,2156,3
36759,56980,3
36762,59011,3
36772,49852,3
36778,19752,3
36780,40324,3
36788,21741,3
36795,30023,3
36905,25056,3
36912,41453,3
36930,56405,3
36934,10881,3
36973,8908,3
36977,13806,3
36994,5243,3
37073,37293,3
37084,29961,3
37153,45412,3
37165,8234,3
37190,2834,3
37228,12541,3
37275,53873,3
37308,34856,3
37333,38136,3
37432,49150,3
1,2809,2
15,61150,2
29,41780,2
30,49005,2
35,36898,2
43,51426,2
44,58653,2
54,59753,2
56,44480,2
59,25493,2
94,40302,2
102,29484,2
126,8022,2
130,4031,2
136,22333,2
138,48847,2
293,47906,2
299,15592,2
305,14032,2
320,21909,2
366,62251,2
372,18447,2
373,16850,2
387,23264,2
444,16362,2
470,985,2
479,51156,2
480,33315,2
481,62960,2
496,38011,2
505,2756,2
505,55381,2
512,46114,2
517,50270,2
568,17670,2
572,36449,2
578,23050,2
583,58295,2
586,28550,2
592,17288,2
594,12535,2
599,1844,2
602,62895,2
640,41773,2
661,3027,2
669,39647,2
680,16203,2
684,12050,2
724,14473,2
745,23078,2
747,33178,2
761,39567,2
765,45271,2
785,33110,2
830,21028,2
837,6971,2
837,44000,2
842,19343,2
895,48730,2
910,31016,2
915,28643,2
972,36559,2
977,16862,2
1002,41518,2
1008,2838,2
1009,42339,2
1024,50985,2
1025,2442,2
1028,48238,2
1049,923,2
1084,37953,2
1094,19151,2
1095,58118,2
1100,51143,2
1157,38756,2
1160,24101,2
1164,43470,2
1166,1955,2
1174,42541,2
1226,14011,2
1227,14414,2
1251,34769,2
1256,41532,2
1258,45737,2
1265,6136,2
1292,17762,2
1314,58374,2
1326,27246,2
1464,29713,2
1480,24485,2
1571,3210,2
1574,47972,2
1586,5798,2
1612,55998,2
1644,25401,2
1655,6608,2
1657,25047,2
1658,47271,2
1662,4424,2
1697,56781,2
1705,49618,2
1717,6816,2
1733,27999,2
1738,12863,2
1749,50391,2
1754,50537,2
1768,47649,2
1775,61966,2
1790,42427,2
1835,15294,2
1851,44280,2
1862,18281,2
1937,51916,2
1974,35406,2
1986,50678,2
2002,50781,2
2009,8021,2
2017,27234,2
2023,25886,2
2085,52461,2
2104,15268,2
2119,33870,2
2122,62573,2
2159,6906,2
2159,9061,2
2161,9719,2
2169,11753,2
2170,61860,2
2190,12229,2
2191,57936,2
2227,20730,2
2230,21521,2
2243,50811,2
2270,59127,2
2312,25891,2
2323,61345,2
2384,30311,2
2394,59871,2
2414,26639,2
2418,16212,2
2433,49848,2
2475,54606,2
2496,29187,2
2518,29529,2
2556,26860,2
2564,2368,2
2577,46815,2
2604,56591,2
2625,60180,2
2635,52269,2
2644,9578,2
2668,20881,2
2679,7586,2
2712,12668,2
2720,29261,2
2734,44810,2
2740,9446,2
2767,21241,2
2770,21169,2
2791,52473,2
2833,51657,2
2838,62860,2
2853,52059,2
2901,26696,2
2901,45360,2
2927,32341,2
2951,14330,2
2963,32163,2
2969,2644,2
3002,31167,2
3003,24754,2
3041,16158,2
3044,6794,2
3044,42797,2
3053,1825,2
3055,12948,2
3075,7760,2
3084,23083,2
3095,45559,2
3125,3704,2
3152,42856,2
3181,45611,2
3187,34638,2
3288,58978,2
3309,45655,2
3314,55231,2
3316,15595,2
3324,33906,2
3325,21582,2
3325,47939,2
3330,20855,2
3332,44504,2
3339,8479,2
3356,28278,2
3361,55556,2
3366,13730,2
3370,49489,2
3374,44001,2
3432,4011,2
3465,12858,2
3501,34517,2
3512,45311,2
3557,15325,2
3570,33467,2
3579,16448,2
3581,54375,2
3601,49297,2
3603,7672,2
3607,26949,2
3608,39685,2
3610,40660,2
3636,11487,2
3644,23889,2
3652,4457,2
3678,27256,2
3686,41171,2
3721,58355,2
3761,23871,2
3769,34119,2
3821,51568,2
3845,4724,2
3856,6669,2
3856,39602,2
3882,49996,2
3916,25881,2
3916,43082,2
3924,44714,2
3953,41525,2
3960,5806,2
3967,38424,2
3968,3011,2
3985,29176,2
3994,18894,2
4026,60911,2
4029,10213,2
4034,25657,2
4044,28497,2
4061,43867,2
4094,29864,2
4102,9335,2
4154,14455,2
4159,33892,2
4169,2246,2
4212,49404,2
4231,20513,2
4231,54488,2
4241,1890,2
4286,42030,2
4296,55313,2
4309,31445,2
4316,38525,2
4347,38716,2
4358,38486,2
4376,56960,2
4386,43541,2
4391,42707,2
4393,5470,2
4406,28673,2
4455,10162,2
4455,34301,2
4461,26114,2
4493,9613,2
4504,4885,2
4505,15150,2
4507,1173,2
4513,20063,2
4513,42543,2
4523,7322,2
4532,49008,2
4555,26556,2
4571,43802,2
4580,6057,2
4583,44495,2
4597,27576,2
4642,35044,2
4649,24774,2
4669,41354,2
4676,26657,2
4727,13504,2
4746,19966,2
4754,35589,2
4760,46313,2
4762,6812,2
4762,46018,2
4770,48962,2
4798,37875,2
4814,52927,2
4821,37997,2
4823,7826,2
4873,52242,2
4888,1057,2
4905,16630,2
4919,49032,2
4941,56510,2
4990,29348,2
5029,47255,2
5052,917,2
5104,2085,2
5140,16581,2
5146,18765,2
5146,48580,2
5158,5074,2
5159,42270,2
5160,27333,2
5192,47695,2
5201,55576,2
5234,48644,2
5250,8319,2
5254,34634,2
5277,22056,2
5281,22032,2
5282,33531,2
5287,5042,2
5315,13320,2
5333,31295,2
5335,30369,2
5355,35272,2
5379,37147,2
5403,39188,2
5418,467,2
5418,23049,2
5432,62931,2
5435,2349,2
5437,57398,2
5446,33712,2
5455,45543,2
5462,58831,2
5475,7949,2
5480,14002,2
5490,25874,2
5496,48091,2
5541,34792,2
5552,50805,2
5569,11628,2
5573,45259,2
5591,61941,2
5592,59073,2
5599,63198,2
5615,11130,2
5637,34561,2
5643,28844,2
5654,42483,2
5668,8843,2
5679,52349,2
5692,53848,2
5703,45220,2
5711,33512,2
5713,53173,2
5726,16025,2
5729,40878,2
5734,16536,2
5739,59911,2
5744,39945,2
5767,44816,2
5784,23456,2
5785,33227,2
5813,21823,2
5814,904,2
5837,22223,2
5841,30112,2
5845,2614,2
5857,18602,2
5870,24956,2
5894,28922,2
5901,19900,2
5916,15064,2
5933,34191,2
5944,5613,2
5951,15088,2
5984,43299,2
6017,22070,2
6017,26108,2
6041,11286,2
6102,52605,2
6104,27430,2
6107,9548,2
6109,43184,2
6175,59555,2
6178,42643,2
6191,13931,2
6193,8871,2
6195,53116,2
6215,16441,2
6222,62280,2
6252,51357,2
6253,52534,2
6268,13759,2
6283,44200,2
6303,44203,2
6319,51152,2
6325,33637,2
6335,34848,2
6363,56548,2
6371,47371,2
6383,35509,2
6402,26223,2
6402,32327,2
6411,10457,2
6428,17764,2
6429,20331,2
6472,13296,2
6505,16539,2
6540,42820,2
6547,15624,2
6573,27369,2
6576,96,2
6576,51611,2
6583,62643,2
6584,10121,2
6608,37277,2
6612,27505,2
6614,45391,2
6642,29770,2
6650,2249,2
6666,17623,2
6672,22029,2
6683,30113,2
6685,56070,2
6719,27341,2
6720,7765,2
6752,628,2
6759,1627,2
6777,28570,2
6779,36228,2
6802,35957,2
6855,5108,2
6855,56899,2
6870,45732,2
6884,57679,2
6914,22559,2
6925,33640,2
6928,4156,2
6932,59262,2
6949,56382,2
6955,37588,2
6989,7722,2
6990,17489,2
7003,30157,2
7020,17040,2
7054,2371,2
7058,33627,2
7072,38561,2
